id_movie,return,title,name_director,release_date,revenue,budget
128190,0.0,The Pervert's Guide to Ideology,['Sophie Fiennes'],2012-09-07,0.0,0.0
28500,0.0,Before The Dinosaurs - Walking With Monsters,"['Tim Haines', 'Chloe Leland']",2005-11-05,0.0,0.0
18698,0.0,Jack and the Beanstalk,['Jean Yarbrough'],1952-01-01,0.0,0.0
37567,0.0,Fall,['Eric Schaeffer'],1997-06-20,0.0,0.0
41089,0.0,Under the Volcano,['John Huston'],1984-06-12,0.0,0.0
137776,0.0,A Mother's Nightmare,['Vic Sarin'],2012-09-29,0.0,0.0
261192,0.0,Age of Cannibals,['Johannes Naber'],2014-02-10,0.0,0.0
38965,0.0,18 Again!,['Paul Flaherty'],1988-04-08,0.0,0.0
42517,0.0,The Big Doll House,['Jack Hill '],1971-01-01,0.0,0.0
89874,0.0,First Position,['Bess Kargman'],2011-09-11,0.0,0.0
56153,0.0,The Seduction of Mimi,['Lina Wertmüller'],1972-01-01,0.0,0.0
74629,0.0,Attack of the 50 Ft. Woman,['Christopher Guest'],1993-12-11,0.0,0.0
20553,0.0,21 Up,['Michael Apted'],1977-01-01,0.0,0.0
42601,0.0,Zatôichi Meets Yojimbo,['Kihachi Okamoto'],1970-01-15,0.0,0.0
53879,0.0,Love Is a Many-Splendored Thing,['Henry King'],1955-08-18,0.0,0.0
14683,0.0,The Nine Lives of Fritz the Cat,['Robert Taylor'],1974-09-18,0.0,0.0
123389,0.0,Mr. Hush,['David Lee Madison'],2010-08-01,0.0,200.0
294,6.857142857142857,Desert Hearts,['Donna Deitch'],1985-10-01,2400000.0,350000.0
19929,0.0,9to5: Days in Porn,['Jens Hoffmann'],2008-08-24,0.0,0.0
46718,0.0,DC Showcase: Green Arrow,['Joaquim Dos Santos'],2010-09-28,0.0,0.0
218670,0.0,One Eyed Girl,['Nick Matthews'],2014-10-24,0.0,1000000.0
26761,0.0,Pursued,['Raoul Walsh'],1947-03-02,0.0,0.0
18510,0.0,New Tale of Zatôichi,['Tokuzô Tanaka'],1963-03-15,0.0,0.0
9629,0.0,Thunder at the Border,['Alfred Vohrer'],1966-12-13,0.0,0.0
38271,0.0,Grand Hotel Excelsior,"['Franco Castellano', 'Giuseppe Moccia']",1982-01-01,0.0,0.0
46026,0.0,Our Relations,['Harry Lachman'],1936-10-30,0.0,400000.0
102144,0.0,Mister 880,['Edmund Goulding'],1950-09-29,0.0,0.0
30973,0.406909,The Visual Bible: The Gospel of John,['Philip Saville'],2003-09-11,4069090.0,10000000.0
193154,0.0,Ku! Kin-dza-dza,"['Georgiy Daneliya', 'Tatiana Ilyina']",2013-04-10,0.0,4520000.0
377853,0.0,"The First, the Last",['Bouli Lanners'],2016-01-27,0.0,0.0
43811,0.0,"Edison, the Man",['Clarence Brown'],1940-05-10,0.0,0.0
25164,0.0,Screwballs,['Rafal Zielinski'],1983-04-01,0.0,0.0
150093,0.0,Just Like a Woman,['Rachid Bouchareb'],2012-12-14,0.0,0.0
159012,0.0,Narco Cultura,['Shaul Schwarz'],2013-11-22,0.0,0.0
25503,0.0,Impact,['Arthur Lubin'],1949-03-20,0.0,0.0
105056,0.0,The Double Man,['Franklin J. Schaffner'],1967-04-25,0.0,0.0
41453,0.0,The Sea Is Watching,['Kei Kumai'],2002-07-27,0.0,0.0
2993,0.0,One on Top of the Other,['Lucio Fulci'],1969-08-15,0.0,0.0
31132,0.0,Kiler,['Juliusz Machulski'],1997-10-17,0.0,0.0
18056,0.0,The Take,['Brad Furman'],2007-01-01,0.0,0.0
46105,0.0,American: The Bill Hicks Story,"['Matt Harlock', 'Paul Thomas']",2010-04-10,90275.0,0.0
36628,0.0,Lo,['Travis Betz'],2009-07-01,0.0,0.0
128748,0.0,Curse of the Blair Witch,"['Daniel Myrick', 'Eduardo Sánchez']",1999-07-11,0.0,0.0
45608,0.0,The World of Suzie Wong,['Richard Quine'],1960-11-10,0.0,0.0
169760,0.0,Maidentrip,['Jillian Schlesinger'],2014-01-17,0.0,0.0
354275,0.0,"Right Now, Wrong Then",['Hong Sang-soo'],2015-08-13,0.0,0.0
75745,0.0,Force,['Nishikant Kamat'],2011-09-23,0.0,0.0
47439,0.0,Time Regained,['Raúl Ruiz'],1999-05-19,0.0,0.0
51245,0.0,Inseparable,['Dayyan Eng'],2011-10-08,0.0,0.0
367735,0.0,John Mulaney: The Comeback Kid,['Rhys Thomas'],2015-11-13,0.0,0.0
20362,0.0,Cry of the City,['Robert Siodmak'],1948-09-29,0.0,0.0
61550,0.0,Christmas Every Day,['Larry Peerce'],1996-11-30,0.0,0.0
1718,0.0,Santa Fe Trail,['Michael Curtiz'],1940-12-13,0.0,0.0
36119,0.0,Shyness Machine Girl,['Noboru Iguchi'],2009-01-01,0.0,0.0
86549,0.0,August,['Eldar Rapaport'],2011-06-09,0.0,0.0
4202,0.0,Danton,['Andrzej Wajda'],1983-01-12,0.0,0.0
129745,0.0,We Were Here: Part 2,['Takahiro Miki'],2012-04-21,0.0,0.0
35992,0.0,"Munster, Go Home!",['Earl Bellamy'],1966-06-15,0.0,0.0
27359,0.0,Brand Upon the Brain! A Remembrance in 12 Chapters,['Guy Maddin'],2007-05-09,0.0,0.0
36877,0.0,The Blood of a Poet,['Jean Cocteau'],1932-01-20,0.0,0.0
196446,0.0,Last Summer,['Mark Thiedeman'],2013-05-16,0.0,0.0
21990,0.0,The Man from Hong Kong,['Brian Trenchard-Smith'],1975-07-31,0.0,0.0
31111,0.0,The Sicilian Girl,['Marco Amenta'],2008-12-31,0.0,0.0
21137,0.0,The Decline of Western Civilization,['Penelope Spheeris'],1981-07-01,0.0,100000.0
24713,0.0,Johan Falk: Operation Näktergal,['Daniel Lind Lagerlöf'],2009-11-03,0.0,0.0
26179,0.0,Oh Heavenly Dog,['Joe Camp'],1980-07-11,0.0,0.0
243233,0.0,West,['Christian Schwochow'],2013-10-25,0.0,0.0
48213,0.0,The Ogre,['Volker Schlöndorff'],1996-01-01,0.0,0.0
322740,0.0,Seashore,"['Filipe Matzembacher', 'Marcio Reolon']",2015-06-21,0.0,0.0
26758,0.0,Man with the Gun,['Richard Wilson'],1955-11-05,0.0,0.0
230217,0.0,Soof,['Antoinette Beumer'],2013-12-12,0.0,0.0
48834,0.0,Liam,['Stephen Frears'],2000-09-04,0.0,0.0
52758,0.0,You Only Live Once,['Fritz Lang'],1937-01-29,0.0,575.0
30265,0.0,Chinese Box,['Wayne Wang'],1997-09-04,0.0,0.0
265449,0.0,Summer of Blood,['Onur Tukel'],2014-10-17,0.0,0.0
71520,0.0,Last Woman on Earth,['Roger Corman'],1960-08-05,0.0,0.0
185744,0.0,Amy Schumer: Mostly Sex Stuff,['Ryan Polito'],2012-08-18,0.0,0.0
39507,0.0,The Dead,['John Huston'],1987-09-03,0.0,0.0
28758,0.0,"Atlantis, the Lost Continent",['George Pal'],1961-05-03,0.0,0.0
14570,0.6741877647058824,Gymkata,['Robert Clouse'],1985-05-03,5730596.0,8500000.0
23069,0.0,Benji,['Joe Camp'],1974-10-17,0.0,0.0
320703,0.0,The Dramatics: A Comedy,['Scott Rodgers'],2015-02-10,0.0,0.0
32233,0.0,Running on Karma,"['Johnnie To', 'Wai Ka-Fai']",2003-01-01,0.0,0.0
39067,0.0,Macabre,"['Timo Tjahjanto', 'Kimo Stamboel']",2009-10-08,0.0,0.0
117319,3.0,Vishwaroopam,['Kamal Haasan'],2013-01-25,51000000.0,17000000.0
83721,0.0,The Great Magician,['Derek Yee Tung-Sing'],2011-12-22,0.0,15000000.0
2608,0.0,Maid to Order,['Amy Holden Jones'],1987-07-10,9868521.0,0.0
30637,0.0,Corridors of Blood,['Robert Day'],1958-12-01,0.0,146000.0
44238,0.0,World of Glory,['Roy Andersson'],1991-01-01,0.0,0.0
129119,0.0,Araf/Somewhere in Between,['Yeşim Ustaoğlu'],2012-09-21,0.0,0.0
142757,0.0,Valentin and Valentina,['Georgi Natanson'],1985-12-12,0.0,0.0
82094,0.0,The Pied Piper,['Jiří Barta'],1986-09-01,0.0,0.0
36679,0.0,Godzilla vs. King Ghidorah,['Kazuki Omori'],1991-12-14,0.0,0.0
400174,0.0,Roots,"['Bruce Beresford', 'Thomas L. Carter', 'Phillip Noyce', 'Mario Van Peebles']",2016-05-30,0.0,0.0
182127,0.0,Ip Man: The Final Fight,['Herman Yau'],2013-03-22,37884.0,0.0
36132,0.0,Samson & Sally,['Jannik Hastrup'],1984-01-01,0.0,0.0
11684,0.0,La Cage aux folles II,['Édouard Molinaro'],1980-12-10,6950125.0,0.0
33395,0.0,Charlie Chan in Shanghai,['James Tinling'],1935-10-14,0.0,0.0
18085,0.0,Roving Mars,['George Butler'],2006-01-27,0.0,0.0
353464,0.0,Talvar,['Meghna Gulzar'],2015-09-14,0.0,0.0
28681,0.0,Equinox,"['Dennis Muren', 'Mark Thomas McGee', 'Jack Woods']",1970-10-01,0.0,0.0
52886,0.0,Castaway,['Nicolas Roeg'],1986-03-05,0.0,0.0
38438,0.0,Buffet Froid,['Bertrand Blier'],1979-12-19,0.0,0.0
44909,0.0,Ghoulies III: Ghoulies Go to College,['John Carl Buechler'],1991-09-18,0.0,0.0
21379,0.0,Bionicle 2: Legends of Metru Nui,"['David Molina', 'Terry Shakespeare']",2004-01-01,0.0,0.0
404461,0.0,The Curse of Robert the Doll,['Andrew Jones'],2016-09-12,0.0,0.0
61410,0.0,Spud,['Donovan Marsh'],2010-12-03,0.0,5000000.0
32628,0.0,Three Ages,"['Edward F. Cline', 'Buster Keaton']",1923-09-24,0.0,0.0
102057,0.0,Divorce American Style,['Bud Yorkin'],1967-06-21,0.0,0.0
197919,0.0,A Haunting at Silver Falls,['Brett Donowho'],2013-05-28,0.0,0.0
110130,0.0,Hologram Man,['Richard Pepin'],1995-06-27,0.0,0.0
266102,0.0,Desert Dancer,['Richard Raymond'],2014-07-03,0.0,0.0
54358,0.0,Resurrect Dead: The Mystery of the Toynbee Tiles,['Jon Foy'],2011-08-01,0.0,0.0
190967,0.0,3 Geezers!,['Michelle Schumacher'],2013-05-22,0.0,0.0
45578,0.0,A Letter to Three Wives,['Joseph L. Mankiewicz'],1949-01-20,0.0,0.0
86705,0.0,John Mulaney: New In Town,"['Ryan Polito', 'Jake Szymanski']",2012-01-31,0.0,0.0
63375,0.0,Generation P,['Victor Ginzburg'],2011-04-14,0.0,7000000.0
169864,0.0,The Short Game,['Josh Greenbaum'],2013-09-20,0.0,0.0
26861,0.0,The Ministers,['Franc. Reyes'],2009-10-16,0.0,0.0
122336,0.0,The Woodsman and the Rain,['Shûichi Okita'],2011-10-23,0.0,0.0
133063,0.0,The Haunted Castle,['Georges Méliès'],1896-12-24,0.0,0.0
43351,0.0,Pony Express,['Jerry Hopper'],1953-01-01,0.0,0.0
42791,0.0,The Americanization of Emily,['Arthur Hiller'],1964-10-27,0.0,0.0
74695,0.0,The Hyperboloid of Engineer Garin,['Aleksandr Gintsburg'],1965-01-01,0.0,0.0
2166,0.0,The Revengers' Comedies,['Malcolm Mowbray'],1998-06-09,0.0,0.0
41417,0.0,Firestorm,['Dean Semler'],1998-01-08,0.0,19000000.0
29885,0.0,The Barkleys of Broadway,['Charles Walters'],1949-01-01,0.0,0.0
43071,0.0,Corto Maltese in Siberia,['Pascal Morelli'],2002-09-25,0.0,0.0
57230,0.0,Viy,"['Georgiy Kropachyov', 'Konstantin Ershov']",1967-11-27,0.0,0.0
108548,0.0,Voyage to the Beginning of the World,['Manoel de Oliveira'],1997-05-05,0.0,0.0
85207,0.0,Airborne,['Dominic Burns'],2012-03-15,0.0,0.0
359483,0.0,Duell der Brüder - Die Geschichte von Adidas und Puma,['Oliver Dommenget'],2016-03-25,0.0,0.0
36610,0.0,Wolf,['Miguel Courtois'],2004-11-05,0.0,0.0
43878,0.0,A Day in the Country,['Jean Renoir'],1936-05-05,0.0,0.0
345470,0.0,Hector,['Jake Gavin'],2015-12-11,0.0,0.0
55107,0.0,L'ennui,['Cédric Kahn'],1998-11-14,0.0,0.0
38082,0.0,Love and Bullets,['Stuart Rosenberg'],1979-01-01,0.0,0.0
27204,0.0,God Is Great and I'm Not,['Pascale Bailly '],2001-09-26,0.0,0.0
224404,0.0,Silent Youth,['Diemo Kemmesies'],2012-06-01,0.0,0.0
225940,0.0,A Man for Burning,"['Valentino Orsini', 'Paolo Taviani', 'Vittorio Taviani']",1962-06-06,0.0,0.0
137370,0.0,Pauline détective,['Marc Fitoussi'],2012-10-01,0.0,0.0
18711,0.0,Silver City,['John Sayles'],2004-09-17,0.0,0.0
334924,0.0,The Treasure,['Corneliu Porumboiu'],2015-06-02,33508.0,0.0
356161,0.0,Phantom Boy,"['Alain Gagnol', 'Jean-Loup Felicioli']",2015-10-14,0.0,0.0
38717,0.0,Madison,['William Bindley'],2001-01-23,0.0,0.0
3056,0.0,Frankenstein,['Marcus Nispel'],2004-10-09,0.0,0.0
28604,0.0,Lauderdale,['Bill Milling'],1989-01-01,0.0,0.0
48358,0.0,The Canterville Ghost,['Sydney Macartney'],1996-10-03,0.0,0.0
86493,0.0,She Devils of the SS,['Erwin C. Dietrich'],1972-12-31,0.0,0.0
34456,12.666666666666666,I'm No Angel,['Wesley Ruggles'],1933-10-06,2850000.0,225000.0
269747,0.0,Catch Me Daddy,['Daniel Wolfe'],2015-02-27,0.0,0.0
37718,0.0,The Muse,['Albert Brooks'],1999-08-27,0.0,0.0
19978,0.0,Anniyan,['S. Shankar'],2005-06-17,8500000.0,0.0
14298,0.0,Somers Town,['Shane Meadows'],2008-08-22,0.0,0.0
37406,0.0,"Lewis Black: Red, White & Screwed",['Paul Miller'],2006-06-10,0.0,0.0
46696,0.0,"Private Vices, Public Virtues",['Miklós Jancsó'],1976-05-06,0.0,0.0
15316,0.0,Good Time Max,['James Franco'],2008-10-28,0.0,0.0
32069,0.0,Inserts,['John Byrum'],1975-01-01,0.0,0.0
62976,0.0,What Women Want,['Daming Chen'],2011-02-03,0.0,5000000.0
10387,0.0,The Emperor and the Assassin,['Chen Kaige'],1998-10-08,0.0,0.0
45871,0.0,The Mission,['Johnnie To'],1999-11-19,0.0,0.0
114719,0.0,Friends & Lovers,['George Haas'],1999-04-16,94633.0,0.0
252983,0.0,Sly Cooper,['Kevin Munroe'],2017-12-31,0.0,0.0
8745,0.0,It Happened at the World's Fair,['Norman Taurog'],1963-04-03,0.0,0.0
250700,0.0,The Battered Bastards of Baseball,"['Chapman Way', 'Maclain Way']",2014-01-20,0.0,0.0
5319,0.0,Hum Dil De Chuke Sanam,['Sanjay Leela Bhansali'],1999-06-18,0.0,0.0
33990,0.0,Little Witches,['Jane Simpson'],1996-12-23,0.0,0.0
36960,0.0,Memory,['Bennett Davlin'],2006-11-01,0.0,0.0
19759,0.0,The Fabulous World of Jules Verne,['Karel Zeman'],1958-08-21,0.0,0.0
458310,0.0,Hasan Minhaj: Homecoming King,['Christopher Storer'],2017-05-23,0.0,0.0
219466,0.0,Dancing on the Edge,['Stephen Poliakoff'],2013-02-04,0.0,0.0
677,0.0,Olympia Part One: Festival of the Nations,['Leni Riefenstahl'],1938-04-20,0.0,0.0
106629,0.0,"Alfie, the Little Werewolf",['Joram Lürsen'],2011-11-30,0.0,0.0
44159,0.0,Women Without Men,"['Shirin Neshat', 'Shoja Azari']",2009-09-11,0.0,0.0
178314,0.0,Shutter,['Joy Mathew'],2013-02-22,0.0,0.0
42306,0.0,Love at First Hiccup,['Barbara Topsøe-Rothenborg'],2009-01-01,0.0,0.0
42822,0.0,"20,000 Years in Sing Sing",['Michael Curtiz'],1932-12-24,0.0,0.0
53875,0.0,Journey to the Center of the Earth,['George T. Miller'],1999-07-07,0.0,0.0
13209,0.0,Offside,['Jafar Panahi'],2006-05-26,0.0,2500.0
51177,0.0,Bigger Than the Sky,['Al Corley'],2005-02-18,0.0,0.0
56171,0.0,Mega Python vs. Gatoroid,['Mary Lambert'],2011-01-29,0.0,0.0
72721,0.0,Nostalgia for the Light,['Patricio Guzmán'],2010-10-27,0.0,0.0
2963,0.0,The Impossible Voyage,['Georges Méliès'],1904-10-01,0.0,7500.0
72086,0.0,The Night Visitor,['László Benedek'],1971-01-01,0.0,0.0
39282,0.0,Funny Lady,['Herbert Ross'],1975-03-15,0.0,0.0
55604,4.586,Boom Town,['Jack Conway'],1940-08-30,9172000.0,2000000.0
21534,0.0,Iblard Jikan,['Naohisa Inoue'],2007-07-04,0.0,0.0
411268,0.0,Line Walker,['Jazz Boon'],2016-08-11,88658655.0,0.0
43598,0.0,Ladies They Talk About,"['William Keighley', 'Howard Bretherton']",1933-02-04,0.0,0.0
10930,0.0,The Flower of Evil,['Claude Chabrol'],2003-02-09,0.0,0.0
15013,0.0,Wah-Wah,['Richard E. Grant'],2005-08-17,0.0,0.0
25549,0.0,Split Second,['Dick Powell'],1953-05-02,0.0,0.0
76346,0.0,The Ballad of Nessie,['Stevie Wermers'],2011-04-13,0.0,0.0
207273,0.0,Chilling Visions: 5 Senses of Fear,"['Eric England', 'Nick Everhart', 'Emily Hagins', 'Jesse Holland', 'Miko Hughes', 'Andy Mitton']",2013-05-15,0.0,0.0
31361,0.0,Bustin' Loose,['Oz Scott'],1981-05-22,0.0,0.0
1789,0.0,The Gazebo,['George Marshall'],1959-12-16,0.0,0.0
1843,0.0,Dig!,['Ondi Timoner'],2004-05-14,127067.0,0.0
27595,0.0,Charlie & Boots,['Dean Murphy'],2009-09-03,0.0,0.0
250650,0.0,Captivated: The Trials of Pamela Smart,['Jeremiah Zagar'],2014-01-17,0.0,0.0
232078,0.0,Triple Crossed,['Sean Paul Lockhart'],2013-11-12,0.0,41000.0
42511,0.0,Orphans of the Storm,['D.W. Griffith'],1921-12-28,0.0,0.0
136585,0.0,Return to Nuke 'Em High Volume 1,['Lloyd Kaufman'],2013-05-16,0.0,0.0
125504,0.0,A Christmas Story 2,['Brian Levant'],2012-09-06,0.0,0.0
79721,0.0,Extinction: The G.M.O. Chronicles,['Niki Drozdowski'],2011-01-01,0.0,0.0
57578,0.0,The Greek Tycoon,['J. Lee Thompson'],1978-05-12,0.0,0.0
216919,0.0,Deseo,['Antonio Zavala Kugler'],2012-11-23,0.0,0.0
26015,0.0,Don't Be Afraid of the Dark,['John Newland'],1973-10-10,0.0,0.0
38010,0.0,Fish Story,['Yoshihiro Nakamura'],2009-03-20,0.0,0.0
85444,0.0,Wrinkles,['Ignacio Ferreras'],2011-09-19,0.0,2000000.0
21794,0.0,In a Dark Place,['Donato Rotunno'],2006-07-21,0.0,0.0
14673,0.0,Savage Streets,['Danny Steinmann'],1984-08-30,0.0,0.0
44126,0.0,Sinbad of the Seven Seas,"['Enzo G. Castellari', 'Luigi Cozzi']",1989-04-01,0.0,0.0
19715,0.0,Donald in Mathmagic Land,"['Les Clark', 'Hamilton Luske', 'Wolfgang Reitherman', 'Joshua Meador']",1959-06-26,0.0,0.0
117506,0.0,Motorway,['Soi Cheang'],2012-06-21,0.0,0.0
75142,0.0,Sharpe's Siege,['Tom Clegg'],1996-05-08,0.0,0.0
24775,0.0,Blast,['Anthony Hickox'],2004-01-01,0.0,20000000.0
293830,0.0,Terminal,['Larry Elikann'],1996-02-12,0.0,0.0
25032,0.0,Alexander: The Neva Battle,['Igor Kalenov'],2008-05-01,0.0,0.0
2972,0.0,The Golem: How He Came Into the World,"['Paul Wegener', 'Carl Boese']",1920-10-28,0.0,0.0
23532,0.0,How to Be a Serial Killer,['Luke Ricci'],2008-10-12,0.0,0.0
17240,0.0,Slaughter,['Stewart Hopewell'],2009-01-09,0.0,0.0
28529,0.0,Sorceress,['Jim Wynorski'],1995-01-04,0.0,0.0
2021,0.0,Jack & Sarah,['Tim Sullivan'],1995-06-02,218626.0,0.0
153102,0.0,12 Days of Terror,['Jack Sholder'],2005-07-05,0.0,0.0
43788,0.0,Pimpernel Smith,['Leslie Howard'],1941-07-26,0.0,0.0
128795,0.0,Fatal Bond,['Vincent Monton'],1991-10-28,0.0,0.0
67532,0.0,Les Misérables,['Raymond Bernard'],1934-02-03,0.0,0.0
253376,0.0,In Darkness We Fall,['Alfredo Montero'],2014-01-24,0.0,0.0
333594,0.0,Echoes Of War,['Kane Senes'],2015-05-15,0.0,0.0
17479,0.0,Alexandra,['Alexander Sokurov'],2007-09-26,0.0,0.0
1842,220.0,The Legend of Boggy Creek,['Charles B. Pierce'],1972-08-01,22000000.0,100000.0
257593,0.0,La mossa del pinguino,['Claudio Amendola'],2014-03-01,0.0,0.0
71762,0.0,Trial on the Road,['Aleksey German'],1971-11-06,0.0,0.0
78406,0.25112556,Steal Big Steal Little,['Andrew Davis'],1995-09-29,6278139.0,25000000.0
25111,0.0,Far Out Man,['Tommy Chong'],1990-05-11,0.0,500000.0
82737,0.0,War,['Aleksey Balabanov'],2002-03-14,0.0,0.0
13315,0.0,"Big Bang Love, Juvenile A",['Takashi Miike'],2006-08-26,0.0,0.0
27224,0.0,Lost in Yonkers,['Martha Coolidge'],1993-05-14,0.0,0.0
3574,0.0,Doctor X,['Michael Curtiz'],1932-08-27,0.0,0.0
51394,0.0,Night Nurse,['William A. Wellman'],1931-07-15,0.0,0.0
81556,0.0,The Foster Boy,['Markus Imboden'],2011-11-03,0.0,0.0
24675,0.0,Beyond,['Kouji Morimoto'],2003-06-03,0.0,0.0
132714,0.0,Gulliver Mickey,['Burt Gillett'],1934-05-19,0.0,0.0
14137,0.0,Beer League,['Frank Sebastiano'],2006-09-15,0.0,0.0
20294,0.0,Welcome,['Anees Bazmee'],2007-12-21,36500000.0,0.0
16313,0.0,Coming Soon,['Sophon Sakdaphisit'],2008-10-28,0.0,0.0
5247,0.0,Mercy,['Damian Harris'],2000-02-11,0.0,0.0
17605,0.0,Stella,['Sylvie Verheyde'],2008-11-12,0.0,0.0
116231,0.0,Another Woman's Life,['Sylvie Testud'],2012-02-14,0.0,0.0
33600,0.0,Der Fuehrer's Face,['Jack Kinney'],1943-01-01,0.0,0.0
33560,0.0,Totally Fucked Up,['Gregg Araki'],1993-01-12,0.0,0.0
44490,0.0,Chuck & Buck,['Miguel Arteta'],2000-01-21,0.0,0.0
314371,0.0,11 Minutes,['Jerzy Skolimowski'],2015-09-02,0.0,2023012.0
59474,0.0,Cazuza: Time Doesn't Stop,"['Walter Carvalho', 'Sandra Werneck']",2004-06-11,0.0,0.0
172542,0.0,Go for Sisters,['John Sayles'],2013-11-08,0.0,0.0
32206,0.0,Quantum Apocalypse,['Justin Jones'],2010-02-24,0.0,2500000.0
347258,0.0,The Subjects,['Robert Mond'],2015-10-08,0.0,0.0
32532,0.0,Everything Will Be OK,['Don Hertzfeldt'],2006-01-10,0.0,0.0
20525,0.0,Hana,['Hirokazu Koreeda'],2006-06-02,0.0,0.0
282040,0.0,The Alamo: Thirteen Days to Glory,['Burt Kennedy'],1987-11-11,0.0,0.0
67062,0.0,Entranced Earth,['Glauber Rocha'],1967-05-08,0.0,0.0
417056,0.0,The Hollow,['Miles Doleac'],2016-10-07,0.0,0.0
38601,0.0,Part of the Weekend Never Dies,['Saam Farahmand'],2008-04-24,0.0,0.0
20983,0.0,Hooking Up,['Vincent Scordia'],2009-01-01,0.0,0.0
85621,0.0,Men in Hope,['Jiří Vejdělek'],2011-08-25,0.0,0.0
24909,0.0,The Young Americans,['Danny Cannon'],1993-10-08,0.0,0.0
43887,0.0,Annie Oakley,['George Stevens'],1935-11-15,0.0,0.0
46584,0.0,The Trotsky,['Jacob Tierney'],2009-09-11,0.0,6400000.0
86577,0.0,Happy,['Roko Belic'],2011-04-09,0.0,700000.0
43158,0.0,Godspell: A Musical Based on the Gospel According to St. Matthew,['David Greene'],1973-03-21,0.0,0.0
71905,0.0,Superheroes,['Michael Barnett'],2011-08-08,0.0,0.0
49511,0.0,Chinese Coffee,['Al Pacino'],2000-09-02,0.0,0.0
46562,0.0,The Last Rites of Ransom Pride,['Tiller Russell'],2010-06-17,0.0,0.0
117856,0.0,Bigfoot,['Bruce Davison'],2012-06-30,0.0,0.0
18865,0.0,Crashing,['Gary Walkow'],2007-01-01,0.0,0.0
212967,0.0,Ashley,['Dean Matthew Ronalds'],2013-08-09,0.0,0.0
26636,0.0,Twentynine Palms,['Bruno Dumont'],2003-09-17,0.0,0.0
159109,0.0,The Rambler,['Calvin Lee Reeder'],2013-01-21,0.0,0.0
133382,0.0,Lackawanna Blues,['George C. Wolfe'],2005-02-12,0.0,0.0
251619,0.0,Kenau,['Maarten Treurniet'],2014-03-06,0.0,0.0
8779,0.0,Journey to the Beginning of Time,['Karel Zeman'],1955-08-04,0.0,0.0
39890,0.0,The City of the Dead,['John Llewellyn Moxey'],1960-09-09,0.0,0.0
26830,0.0,Gonin,['Takashi Ishii'],1995-09-23,0.0,0.0
260234,0.0,"Monster High: Frights, Camera, Action!","['William Lau', 'Sylvain Blais']",2014-03-25,0.0,0.0
34697,0.0,Butterfly,['Matt Cimber'],1982-02-05,0.0,0.0
64828,0.0,The Landlord,['Hal Ashby'],1970-05-20,0.0,0.0
7872,0.0,The Road to Guantanamo,"['Michael Winterbottom', 'Mat Whitecross']",2006-03-09,0.0,0.0
222619,0.0,The Flash 2 - Revenge of the Trickster,['Danny Bilson'],1991-09-18,0.0,0.0
17044,0.0,The Land Girls,['David Leland'],1998-09-25,0.0,0.0
16039,0.0,Zappa,['Bille August'],1983-03-04,0.0,0.0
54782,0.0,The Substitute 4: Failure Is Not an Option,['Robert Radler'],2001-04-24,0.0,0.0
15525,0.0,Godforsaken!,['Pieter Kuijpers'],2003-04-24,0.0,0.0
221112,0.0,The Stolen Years,['Barbara Wong Chun-Chun'],2013-08-29,0.0,0.0
13571,0.0,True Colors,['Herbert Ross'],1991-03-15,0.0,0.0
144595,0.0,Family Way,['Joram Lürsen'],2012-11-21,0.0,0.0
35170,0.0,Snake and Crane Arts of Shaolin,['Chen Chi-Hwa'],1978-03-08,0.0,0.0
29481,0.0,Stranger on the Third Floor,['Boris Ingster'],1940-08-16,0.0,171200.0
54569,0.0,These Three,['William Wyler'],1936-03-18,0.0,0.0
124998,0.0,Method to the Madness of Jerry Lewis,['Gregg Barson'],2011-12-17,0.0,0.0
205361,0.0,Boycott,['Clark Johnson'],2001-02-24,0.0,0.0
26340,0.0,Delta Force 3: The Killing Game,['Sam Firstenberg'],1991-01-01,0.0,0.0
42057,0.0,It's a Wonderful Afterlife,['Gurinder Chadha'],2010-05-07,0.0,0.0
3125,0.0,Dracula vs. Frankenstein,['Al Adamson'],1971-12-01,0.0,0.0
372754,0.0,Classmates,['Shouko Nakamura'],2016-02-20,0.0,0.0
9572,0.0,Ants in the Pants 2,['Granz Henman'],2002-03-13,0.0,0.0
167502,0.0,Is the Man Who Is Tall Happy?,['Michel Gondry'],2013-11-22,0.0,0.0
51730,0.0,Royal Tramp,['Wong Jing'],1992-07-30,0.0,0.0
228426,0.0,Jellyfish Eyes,['Takashi Murakami'],2013-04-23,0.0,0.0
35177,0.0,Dinotopia: Quest for the Ruby Sunstone,['Davis Doi'],2005-05-17,0.0,0.0
287170,0.0,Love's Coming,['Naphat Chaithiangthum'],2014-02-27,0.0,0.0
156007,0.0,The Flying Dagger,['Chang Cheh'],1969-06-18,0.0,0.0
74949,0.0,The Fruit Is Ripe,['Sigi Rothemund'],1977-01-20,0.0,0.0
153397,0.0,Restless,['Edward Hall'],2012-12-07,0.0,0.0
27137,0.0,Sybil,['Joseph Sargent'],2007-05-28,0.0,0.0
8439,0.0,Bus 174,"['José Padilha', 'Felipe Lacerda']",2002-10-22,217201.0,0.0
49848,0.0,"Little Fish, Strange Pond",['Gregory Dark'],2009-10-23,0.0,485000.0
109080,0.0,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,['Takahiro Imamura'],2006-03-11,862.0,0.0
60082,0.0,Sprung,['Rusty Cundieff'],1997-05-14,7553105.0,0.0
